workerid,gender,lexeme,subject_information.age,neutral_binary,gender_total,party_numeric,party_cat,freq_neutral,freq_male,freq_female,log_rel_freq
1736,female,meteorologist,29,1,9.549999999999997,4,Democrat,86259,9614,67,2.187189196555766
1736,female,craftsperson,29,0,9.549999999999997,4,Democrat,961,16604,355,-2.870579536373108
1736,male,businessperson,29,1,9.549999999999997,4,Democrat,6653,326423,42745,-4.016183944223057
1736,male,camera operator,29,0,9.549999999999997,4,Democrat,4258,23906,478,-1.745127613032948
1726,female,meteorologist,21,1,4.737499999999997,5,Democrat,86259,9614,67,2.187189196555766
1726,male,firefighter,21,1,4.737499999999997,5,Democrat,100643,15598,75,1.8596401150568989
1726,female,crewmember,21,1,4.737499999999997,5,Democrat,2262,3593,5,-0.46412875783441265
1726,female,flight attendant,21,1,4.737499999999997,5,Democrat,42113,47553,4895,-0.21946572093989578
1726,female,camera operator,21,1,4.737499999999997,5,Democrat,4258,23906,478,-1.745127613032948
1726,male,anchor,21,1,4.737499999999997,5,Democrat,26764,5817,517,1.4411257528041224
1726,female,craftsperson,21,1,4.737499999999997,5,Democrat,961,16604,355,-2.870579536373108
1726,female,foreperson,21,1,4.737499999999997,5,Democrat,1768,38553,775,-3.1020877691681727
1726,male,layperson,21,1,4.737499999999997,5,Democrat,3829,15822,219,-1.4325442721395467
1726,female,stunt double,21,1,4.737499999999997,5,Democrat,4895,7809,1214,-0.6115625970298899
1726,female,salesperson,21,1,4.737499999999997,5,Democrat,14830,45858,2553,-1.1830749044774842
1726,male,congressperson,21,1,4.737499999999997,5,Democrat,1150,134553,48088,-5.067760535083254
1726,male,police officer,21,1,4.737499999999997,5,Democrat,540418,106944,7577,1.551584701900588
1726,male,businessperson,21,0,4.737499999999997,5,Democrat,6653,326423,42745,-4.016183944223057
1667,female,craftsperson,21,0,22,4,Democrat,961,16604,355,-2.870579536373108
1667,female,meteorologist,21,1,22,4,Democrat,86259,9614,67,2.187189196555766
1667,female,camera operator,21,1,22,4,Democrat,4258,23906,478,-1.745127613032948
1667,female,foreperson,21,0,22,4,Democrat,1768,38553,775,-3.1020877691681727
1667,male,salesperson,21,0,22,4,Democrat,14830,45858,2553,-1.1830749044774842
1667,male,flight attendant,21,1,22,4,Democrat,42113,47553,4895,-0.21946572093989578
1667,female,stunt double,21,1,22,4,Democrat,4895,7809,1214,-0.6115625970298899
1667,male,congressperson,21,0,22,4,Democrat,1150,134553,48088,-5.067760535083254
1667,male,police officer,21,0,22,4,Democrat,540418,106944,7577,1.551584701900588
1667,male,layperson,21,0,22,4,Democrat,3829,15822,219,-1.4325442721395467
1667,female,businessperson,21,1,22,4,Democrat,6653,326423,42745,-4.016183944223057
1667,male,crewmember,21,0,22,4,Democrat,2262,3593,5,-0.46412875783441265
1667,male,firefighter,21,0,22,4,Democrat,100643,15598,75,1.8596401150568989
1667,female,anchor,21,1,22,4,Democrat,26764,5817,517,1.4411257528041224
1766,male,craftsperson,NA,0,16.1875,5,Democrat,961,16604,355,-2.870579536373108
1766,female,meteorologist,NA,1,16.1875,5,Democrat,86259,9614,67,2.187189196555766
1766,female,congressperson,NA,0,16.1875,5,Democrat,1150,134553,48088,-5.067760535083254
1766,female,layperson,NA,0,16.1875,5,Democrat,3829,15822,219,-1.4325442721395467
1766,male,flight attendant,NA,1,16.1875,5,Democrat,42113,47553,4895,-0.21946572093989578
1766,male,firefighter,NA,0,16.1875,5,Democrat,100643,15598,75,1.8596401150568989
1766,female,crewmember,NA,1,16.1875,5,Democrat,2262,3593,5,-0.46412875783441265
1766,female,stunt double,NA,1,16.1875,5,Democrat,4895,7809,1214,-0.6115625970298899
1766,female,camera operator,NA,1,16.1875,5,Democrat,4258,23906,478,-1.745127613032948
1766,female,foreperson,NA,0,16.1875,5,Democrat,1768,38553,775,-3.1020877691681727
1766,female,salesperson,NA,0,16.1875,5,Democrat,14830,45858,2553,-1.1830749044774842
1766,male,anchor,NA,0,16.1875,5,Democrat,26764,5817,517,1.4411257528041224
1766,male,businessperson,NA,0,16.1875,5,Democrat,6653,326423,42745,-4.016183944223057
1766,female,police officer,NA,0,16.1875,5,Democrat,540418,106944,7577,1.551584701900588
1720,male,layperson,24,0,14.8125,5,Democrat,3829,15822,219,-1.4325442721395467
1720,male,congressperson,24,0,14.8125,5,Democrat,1150,134553,48088,-5.067760535083254
1720,male,stunt double,24,0,14.8125,5,Democrat,4895,7809,1214,-0.6115625970298899
1720,female,craftsperson,24,0,14.8125,5,Democrat,961,16604,355,-2.870579536373108
1720,female,police officer,24,1,14.8125,5,Democrat,540418,106944,7577,1.551584701900588
1720,male,crewmember,24,0,14.8125,5,Democrat,2262,3593,5,-0.46412875783441265
1720,female,firefighter,24,1,14.8125,5,Democrat,100643,15598,75,1.8596401150568989
1720,male,camera operator,24,0,14.8125,5,Democrat,4258,23906,478,-1.745127613032948
1720,male,salesperson,24,0,14.8125,5,Democrat,14830,45858,2553,-1.1830749044774842
1720,female,foreperson,24,1,14.8125,5,Democrat,1768,38553,775,-3.1020877691681727
1720,male,anchor,24,1,14.8125,5,Democrat,26764,5817,517,1.4411257528041224
1720,male,flight attendant,24,1,14.8125,5,Democrat,42113,47553,4895,-0.21946572093989578
1720,male,businessperson,24,0,14.8125,5,Democrat,6653,326423,42745,-4.016183944223057
1720,female,meteorologist,24,1,14.8125,5,Democrat,86259,9614,67,2.187189196555766
1769,male,congressperson,19,0,14.612499999999997,4,Democrat,1150,134553,48088,-5.067760535083254
1769,female,police officer,19,0,14.612499999999997,4,Democrat,540418,106944,7577,1.551584701900588
1769,male,meteorologist,19,1,14.612499999999997,4,Democrat,86259,9614,67,2.187189196555766
1769,female,foreperson,19,0,14.612499999999997,4,Democrat,1768,38553,775,-3.1020877691681727
1769,male,layperson,19,0,14.612499999999997,4,Democrat,3829,15822,219,-1.4325442721395467
1769,male,salesperson,19,0,14.612499999999997,4,Democrat,14830,45858,2553,-1.1830749044774842
1769,female,flight attendant,19,1,14.612499999999997,4,Democrat,42113,47553,4895,-0.21946572093989578
1769,female,businessperson,19,0,14.612499999999997,4,Democrat,6653,326423,42745,-4.016183944223057
1769,female,anchor,19,0,14.612499999999997,4,Democrat,26764,5817,517,1.4411257528041224
1769,female,camera operator,19,1,14.612499999999997,4,Democrat,4258,23906,478,-1.745127613032948
1769,female,craftsperson,19,0,14.612499999999997,4,Democrat,961,16604,355,-2.870579536373108
1769,female,crewmember,19,1,14.612499999999997,4,Democrat,2262,3593,5,-0.46412875783441265
1769,male,stunt double,19,0,14.612499999999997,4,Democrat,4895,7809,1214,-0.6115625970298899
1769,male,firefighter,19,1,14.612499999999997,4,Democrat,100643,15598,75,1.8596401150568989
1770,female,salesperson,22,1,8.350000000000001,5,Democrat,14830,45858,2553,-1.1830749044774842
1770,female,congressperson,22,1,8.350000000000001,5,Democrat,1150,134553,48088,-5.067760535083254
1770,male,layperson,22,1,8.350000000000001,5,Democrat,3829,15822,219,-1.4325442721395467
1770,female,foreperson,22,1,8.350000000000001,5,Democrat,1768,38553,775,-3.1020877691681727
1770,male,flight attendant,22,1,8.350000000000001,5,Democrat,42113,47553,4895,-0.21946572093989578
1770,female,craftsperson,22,1,8.350000000000001,5,Democrat,961,16604,355,-2.870579536373108
1770,female,stunt double,22,1,8.350000000000001,5,Democrat,4895,7809,1214,-0.6115625970298899
1770,male,businessperson,22,1,8.350000000000001,5,Democrat,6653,326423,42745,-4.016183944223057
1770,male,camera operator,22,0,8.350000000000001,5,Democrat,4258,23906,478,-1.745127613032948
1770,male,firefighter,22,1,8.350000000000001,5,Democrat,100643,15598,75,1.8596401150568989
1770,male,anchor,22,1,8.350000000000001,5,Democrat,26764,5817,517,1.4411257528041224
1770,female,police officer,22,1,8.350000000000001,5,Democrat,540418,106944,7577,1.551584701900588
1770,female,meteorologist,22,1,8.350000000000001,5,Democrat,86259,9614,67,2.187189196555766
1770,male,crewmember,22,1,8.350000000000001,5,Democrat,2262,3593,5,-0.46412875783441265
1727,male,congressperson,20,0,7.149999999999999,5,Democrat,1150,134553,48088,-5.067760535083254
1727,female,layperson,20,0,7.149999999999999,5,Democrat,3829,15822,219,-1.4325442721395467
1727,male,flight attendant,20,1,7.149999999999999,5,Democrat,42113,47553,4895,-0.21946572093989578
1727,male,stunt double,20,1,7.149999999999999,5,Democrat,4895,7809,1214,-0.6115625970298899
1727,female,anchor,20,1,7.149999999999999,5,Democrat,26764,5817,517,1.4411257528041224
1727,female,businessperson,20,0,7.149999999999999,5,Democrat,6653,326423,42745,-4.016183944223057
1727,female,police officer,20,1,7.149999999999999,5,Democrat,540418,106944,7577,1.551584701900588
1727,female,meteorologist,20,1,7.149999999999999,5,Democrat,86259,9614,67,2.187189196555766
1727,male,firefighter,20,1,7.149999999999999,5,Democrat,100643,15598,75,1.8596401150568989
1727,male,camera operator,20,0,7.149999999999999,5,Democrat,4258,23906,478,-1.745127613032948
1727,male,foreperson,20,0,7.149999999999999,5,Democrat,1768,38553,775,-3.1020877691681727
1727,male,crewmember,20,0,7.149999999999999,5,Democrat,2262,3593,5,-0.46412875783441265
1727,female,craftsperson,20,0,7.149999999999999,5,Democrat,961,16604,355,-2.870579536373108
1727,female,salesperson,20,1,7.149999999999999,5,Democrat,14830,45858,2553,-1.1830749044774842
1764,female,stunt double,33,1,11.3125,5,Democrat,4895,7809,1214,-0.6115625970298899
1764,male,firefighter,33,1,11.3125,5,Democrat,100643,15598,75,1.8596401150568989
1764,female,anchor,33,1,11.3125,5,Democrat,26764,5817,517,1.4411257528041224
1764,female,police officer,33,1,11.3125,5,Democrat,540418,106944,7577,1.551584701900588
1764,female,foreperson,33,0,11.3125,5,Democrat,1768,38553,775,-3.1020877691681727
1764,male,crewmember,33,1,11.3125,5,Democrat,2262,3593,5,-0.46412875783441265
1764,female,layperson,33,1,11.3125,5,Democrat,3829,15822,219,-1.4325442721395467
1764,male,congressperson,33,1,11.3125,5,Democrat,1150,134553,48088,-5.067760535083254
1764,male,craftsperson,33,0,11.3125,5,Democrat,961,16604,355,-2.870579536373108
1764,male,flight attendant,33,1,11.3125,5,Democrat,42113,47553,4895,-0.21946572093989578
1764,female,businessperson,33,0,11.3125,5,Democrat,6653,326423,42745,-4.016183944223057
1764,female,salesperson,33,1,11.3125,5,Democrat,14830,45858,2553,-1.1830749044774842
1764,male,meteorologist,33,1,11.3125,5,Democrat,86259,9614,67,2.187189196555766
1764,female,camera operator,33,1,11.3125,5,Democrat,4258,23906,478,-1.745127613032948
1709,female,stunt double,19,0,35.3,4,Democrat,4895,7809,1214,-0.6115625970298899
1709,male,salesperson,19,0,35.3,4,Democrat,14830,45858,2553,-1.1830749044774842
1709,male,camera operator,19,0,35.3,4,Democrat,4258,23906,478,-1.745127613032948
1709,female,meteorologist,19,1,35.3,4,Democrat,86259,9614,67,2.187189196555766
1709,male,businessperson,19,0,35.3,4,Democrat,6653,326423,42745,-4.016183944223057
1709,female,craftsperson,19,1,35.3,4,Democrat,961,16604,355,-2.870579536373108
1709,female,crewmember,19,1,35.3,4,Democrat,2262,3593,5,-0.46412875783441265
1709,female,anchor,19,1,35.3,4,Democrat,26764,5817,517,1.4411257528041224
1709,female,police officer,19,0,35.3,4,Democrat,540418,106944,7577,1.551584701900588
1709,male,firefighter,19,1,35.3,4,Democrat,100643,15598,75,1.8596401150568989
1709,female,layperson,19,0,35.3,4,Democrat,3829,15822,219,-1.4325442721395467
1709,male,congressperson,19,0,35.3,4,Democrat,1150,134553,48088,-5.067760535083254
1709,male,foreperson,19,0,35.3,4,Democrat,1768,38553,775,-3.1020877691681727
1709,male,flight attendant,19,1,35.3,4,Democrat,42113,47553,4895,-0.21946572093989578
1734,male,congressperson,26,1,7.924999999999997,5,Democrat,1150,134553,48088,-5.067760535083254
1734,male,firefighter,26,1,7.924999999999997,5,Democrat,100643,15598,75,1.8596401150568989
1734,male,meteorologist,26,1,7.924999999999997,5,Democrat,86259,9614,67,2.187189196555766
1734,male,craftsperson,26,1,7.924999999999997,5,Democrat,961,16604,355,-2.870579536373108
1734,female,foreperson,26,1,7.924999999999997,5,Democrat,1768,38553,775,-3.1020877691681727
1734,female,businessperson,26,1,7.924999999999997,5,Democrat,6653,326423,42745,-4.016183944223057
1734,male,stunt double,26,1,7.924999999999997,5,Democrat,4895,7809,1214,-0.6115625970298899
1734,male,camera operator,26,1,7.924999999999997,5,Democrat,4258,23906,478,-1.745127613032948
1734,female,layperson,26,1,7.924999999999997,5,Democrat,3829,15822,219,-1.4325442721395467
1734,female,flight attendant,26,1,7.924999999999997,5,Democrat,42113,47553,4895,-0.21946572093989578
1734,female,police officer,26,1,7.924999999999997,5,Democrat,540418,106944,7577,1.551584701900588
1734,female,crewmember,26,1,7.924999999999997,5,Democrat,2262,3593,5,-0.46412875783441265
1734,male,salesperson,26,1,7.924999999999997,5,Democrat,14830,45858,2553,-1.1830749044774842
1734,female,anchor,26,1,7.924999999999997,5,Democrat,26764,5817,517,1.4411257528041224
1699,female,anchor,23,0,2.6875,5,Democrat,26764,5817,517,1.4411257528041224
1699,male,businessperson,23,1,2.6875,5,Democrat,6653,326423,42745,-4.016183944223057
1699,female,congressperson,23,0,2.6875,5,Democrat,1150,134553,48088,-5.067760535083254
1699,male,flight attendant,23,1,2.6875,5,Democrat,42113,47553,4895,-0.21946572093989578
1699,female,meteorologist,23,1,2.6875,5,Democrat,86259,9614,67,2.187189196555766
1699,male,camera operator,23,1,2.6875,5,Democrat,4258,23906,478,-1.745127613032948
1699,male,salesperson,23,1,2.6875,5,Democrat,14830,45858,2553,-1.1830749044774842
1699,female,stunt double,23,1,2.6875,5,Democrat,4895,7809,1214,-0.6115625970298899
1699,female,foreperson,23,1,2.6875,5,Democrat,1768,38553,775,-3.1020877691681727
1699,male,crewmember,23,1,2.6875,5,Democrat,2262,3593,5,-0.46412875783441265
1699,female,craftsperson,23,1,2.6875,5,Democrat,961,16604,355,-2.870579536373108
1699,female,firefighter,23,1,2.6875,5,Democrat,100643,15598,75,1.8596401150568989
1699,male,police officer,23,1,2.6875,5,Democrat,540418,106944,7577,1.551584701900588
1699,male,layperson,23,1,2.6875,5,Democrat,3829,15822,219,-1.4325442721395467
1706,male,salesperson,26,1,1.375,5,Democrat,14830,45858,2553,-1.1830749044774842
1706,male,congressperson,26,0,1.375,5,Democrat,1150,134553,48088,-5.067760535083254
1706,male,foreperson,26,0,1.375,5,Democrat,1768,38553,775,-3.1020877691681727
1706,male,craftsperson,26,0,1.375,5,Democrat,961,16604,355,-2.870579536373108
1706,male,businessperson,26,0,1.375,5,Democrat,6653,326423,42745,-4.016183944223057
1706,female,stunt double,26,1,1.375,5,Democrat,4895,7809,1214,-0.6115625970298899
1706,female,anchor,26,0,1.375,5,Democrat,26764,5817,517,1.4411257528041224
1706,female,flight attendant,26,1,1.375,5,Democrat,42113,47553,4895,-0.21946572093989578
1706,female,camera operator,26,1,1.375,5,Democrat,4258,23906,478,-1.745127613032948
1706,female,layperson,26,1,1.375,5,Democrat,3829,15822,219,-1.4325442721395467
1706,female,firefighter,26,1,1.375,5,Democrat,100643,15598,75,1.8596401150568989
1706,female,police officer,26,1,1.375,5,Democrat,540418,106944,7577,1.551584701900588
1706,female,meteorologist,26,1,1.375,5,Democrat,86259,9614,67,2.187189196555766
1706,male,crewmember,26,1,1.375,5,Democrat,2262,3593,5,-0.46412875783441265
1690,female,stunt double,30,0,10.1875,4,Democrat,4895,7809,1214,-0.6115625970298899
1690,female,police officer,30,1,10.1875,4,Democrat,540418,106944,7577,1.551584701900588
1690,female,congressperson,30,0,10.1875,4,Democrat,1150,134553,48088,-5.067760535083254
1690,female,crewmember,30,1,10.1875,4,Democrat,2262,3593,5,-0.46412875783441265
1690,female,foreperson,30,0,10.1875,4,Democrat,1768,38553,775,-3.1020877691681727
1690,female,meteorologist,30,0,10.1875,4,Democrat,86259,9614,67,2.187189196555766
1690,female,camera operator,30,0,10.1875,4,Democrat,4258,23906,478,-1.745127613032948
1690,male,salesperson,30,0,10.1875,4,Democrat,14830,45858,2553,-1.1830749044774842
1690,male,anchor,30,0,10.1875,4,Democrat,26764,5817,517,1.4411257528041224
1690,male,craftsperson,30,0,10.1875,4,Democrat,961,16604,355,-2.870579536373108
1690,female,firefighter,30,1,10.1875,4,Democrat,100643,15598,75,1.8596401150568989
1690,male,layperson,30,0,10.1875,4,Democrat,3829,15822,219,-1.4325442721395467
1690,male,flight attendant,30,1,10.1875,4,Democrat,42113,47553,4895,-0.21946572093989578
1690,male,businessperson,30,0,10.1875,4,Democrat,6653,326423,42745,-4.016183944223057
1713,female,stunt double,21,0,10.950000000000003,5,Democrat,4895,7809,1214,-0.6115625970298899
1713,male,firefighter,21,1,10.950000000000003,5,Democrat,100643,15598,75,1.8596401150568989
1713,male,crewmember,21,1,10.950000000000003,5,Democrat,2262,3593,5,-0.46412875783441265
1713,female,anchor,21,0,10.950000000000003,5,Democrat,26764,5817,517,1.4411257528041224
1713,female,flight attendant,21,1,10.950000000000003,5,Democrat,42113,47553,4895,-0.21946572093989578
1713,male,layperson,21,0,10.950000000000003,5,Democrat,3829,15822,219,-1.4325442721395467
1713,female,camera operator,21,0,10.950000000000003,5,Democrat,4258,23906,478,-1.745127613032948
1713,male,meteorologist,21,1,10.950000000000003,5,Democrat,86259,9614,67,2.187189196555766
1713,female,foreperson,21,0,10.950000000000003,5,Democrat,1768,38553,775,-3.1020877691681727
1713,male,congressperson,21,0,10.950000000000003,5,Democrat,1150,134553,48088,-5.067760535083254
1713,male,craftsperson,21,0,10.950000000000003,5,Democrat,961,16604,355,-2.870579536373108
1713,female,businessperson,21,0,10.950000000000003,5,Democrat,6653,326423,42745,-4.016183944223057
1713,female,salesperson,21,0,10.950000000000003,5,Democrat,14830,45858,2553,-1.1830749044774842
1713,male,police officer,21,0,10.950000000000003,5,Democrat,540418,106944,7577,1.551584701900588
1670,male,anchor,24,0,0,5,Democrat,26764,5817,517,1.4411257528041224
1670,female,craftsperson,24,1,0,5,Democrat,961,16604,355,-2.870579536373108
1670,male,firefighter,24,1,0,5,Democrat,100643,15598,75,1.8596401150568989
1670,female,businessperson,24,0,0,5,Democrat,6653,326423,42745,-4.016183944223057
1670,female,layperson,24,0,0,5,Democrat,3829,15822,219,-1.4325442721395467
1670,male,camera operator,24,0,0,5,Democrat,4258,23906,478,-1.745127613032948
1670,female,foreperson,24,0,0,5,Democrat,1768,38553,775,-3.1020877691681727
1670,female,flight attendant,24,1,0,5,Democrat,42113,47553,4895,-0.21946572093989578
